Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2011,201106,June 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,38331,,65610,,,0
HS,2011,201105,May 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,79426521,,6365738,,,0
HS,2011,201105,May 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,1432840,,83555,,,0
HS,2011,201103,March 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,6116431,,,0
HS,2011,201103,March 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,165304272,,,0
HS,2011,201103,March 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,181970587,,136130557,,,0
HS,2011,201103,March 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,6449191,,,0
HS,2011,201103,March 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,243883000,,124787239,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,,,12921172,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,673699,,2122070,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,26,,483755,,,0
HS,2011,201103,March 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,12074172,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,688643,,489862,,,0
HS,2011,201103,March 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,62847156,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,158275000,,46034670,,,0
HS,2011,201103,March 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,15185442,,,0
HS,2011,201103,March 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1385045,,8751352,,,0
HS,2011,201103,March 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,698120672,,,0
HS,2011,201103,March 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,4777502000,,640726741,,,0
HS,2011,201103,March 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,104423000,,312632215,,,0
HS,2011,201103,March 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,1375200,,,0
HS,2011,201103,March 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,19528023,,30742185,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,912058677,,65058507,,,0
HS,2011,201103,March 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,169883970,,122292959,,,0
HS,2011,201103,March 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,49185004,,,0
HS,2011,201103,March 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,569,,4397,,,0
HS,2011,201103,March 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,618000,,54178,,,0
HS,2011,201110,October 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,988000,,94250,,,0
HS,2011,201110,October 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,52368719,,4247569,,,0
HS,2011,201110,October 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,185710090,,457075500,,,0
HS,2011,201110,October 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,7410014000,,1204214288,,,0
HS,2011,201103,March 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,202508023,,,0
HS,2011,201112,December 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,1420403258,,,0
HS,2011,201104,April 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,4969515,,,0
HS,2011,201104,April 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,11298041,,,0
HS,2011,201104,April 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,891302008,,,0
HS,2011,201104,April 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,4830299,,,0
HS,2011,201104,April 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,4594062,,,0
HS,2011,201104,April 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,111976606,,,0
HS,2011,201104,April 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,156642363,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,224209,,182061,,,0
HS,2011,201104,April 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,111282716,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,91301483,,69468862,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,73081778,,52471018,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,2097000,,1393998,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,63151213,,2823255,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,227712327,,12631991,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,248126000,,13804445,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,49542000,,25028367,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,26,,490537,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",,,,,,,3200,,686,,,0
HS,2011,201104,April 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,15194136,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,404635,,1548662,,,0
HS,2011,201104,April 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,682302477,,,0
HS,2011,201104,April 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,33379625,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,5854612,,,0
HS,2011,201104,April 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,207412107,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,170519538,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,11561,,35682,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,5785416000,,634243664,,,0
HS,2011,201104,April 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,196499830,,,0
HS,2011,201104,April 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1435036,,7352677,,,0
HS,2011,201102,February 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,6736136,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1248223,,9715786,,,0
HS,2011,201102,February 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,8399066,,,0
HS,2011,201102,February 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,58423,,99880,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,213285643,,156623121,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",,,,,,,120,,487,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,66117223,,,0
HS,2011,201102,February 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,10795070,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,53705000,,18978467,,,0
HS,2011,201102,February 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,,,169201784,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170111,"Sugars; cane sugar, raw, in solid form, not containing added flavouring or colouring matter",,,,,,,128464129,,90570944,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,690000,,413896,,,0
HS,2011,201102,February 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,783152837,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,76455843,,,0
HS,2011,201102,February 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,1620164,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,254201,,156713,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,2708671000,,184252862,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,162554583,,7362912,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,370896,,1560460,,,0
HS,2011,201102,February 2011,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,133436141,,,0
HS,2011,201102,February 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,761940,,59021,,,0
HS,2011,201102,February 2011,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,46,,23,,,0
HS,2011,201102,February 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,,,13179998,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,124386000,,61420541,,,0
HS,2011,201102,February 2011,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,,,190668970,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2616,Precious metal ores and concentrates,,,,,,,2000,,50566,,,0
HS,2011,201102,February 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,,,15914019,,,0
HS,2011,201102,February 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,98520053,,7337659,,,0
HS,2011,201102,February 2011,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,166068980,,493435094,,,0
